symbol,date,high,low,open,price,volume,client_id,name,email,collateral_type,quantity,collateral_price,collateral_value,prev_close,price_change,collateral_fluctuation
Philips,2024-02-06,106.446057320935,80.11511764571418,101.68251685140172,101.68251685140172,12194.0,100013,John KILNT,johnqduduuc@hotmail,stock,3000,3.000000478428932E7,305047.55055420514,76.83731240426823,0.04265903034453178,304970.7132418009
ING,2024-02-05,119.07450262461587,106.25591653945168,116.94365990144064,116.94365990144064,19362.0,100013,John KILNT,johnqduduuc@hotmail,stock,3000,3.0000008120612975E7,350830.97970432194,137.88600440188137,-0.2293930265050027,350693.09369992005
ABN,2024-02-04,146.20818775349886,120.4617881391593,139.25600475869652,139.25600475869652,19250.0,100013,John KILNT,johnqduduuc@hotmail,stock,3000,3.0000000983129896E7,417768.01427608955,111.2638761341948,0.08266754965350064,417656.7503999554
Shell,2024-02-03,123.41650204717996,93.7346969956201,120.73487531621538,120.73487531621538,15678.0,100013,John KILNT,johnqduduuc@hotmail,stock,3000,3.0000004824357282E7,362204.62594864616,124.36619875695091,-0.24630086042264596,362080.2597498892
NN,2024-02-02,121.35390752940476,91.50035400928614,117.46130626533689,117.46130626533689,14829.0,100013,John KILNT,johnqduduuc@hotmail,stock,3000,3.0000009018686593E7,352383.91879601066,109.41982124447578,-0.16376801781783512,352274.4989747662
ABN,2024-02-01,112.2050593245938,99.21307119160537,108.57213920149158,108.57213920149158,16196.0,100013,John KILNT,johnqduduuc@hotmail,stock,3000,3.000000971422837E7,325716.41760447476,0.0,0.0,325716.41760447476
NN,2024-02-06,106.82889502073697,72.64145470251961,101.56228557046609,101.56228557046609,16123.0,100013,John KILNT,johnqduduuc@hotmail,stock,2000,2.000000828108841E7,203124.57114093218,99.44876260170332,-0.2695589889493966,203025.12237833047
ABN,2024-02-05,116.30834295214942,84.80175265738586,109.61799026656698,109.61799026656698,17617.0,100013,John KILNT,johnqduduuc@hotmail,stock,2000,2.0000007959590666E7,219235.98053313396,120.4617881391593,-0.2960277780417672,219115.5187449948
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100013,John KILNT,johnqduduuc@hotmail,stock,2000,2.0000007853493754E7,239813.67343707645,131.23340352983604,-0.30303427229988583,239682.44003354662
Shell,2024-02-03,123.41650204717996,93.7346969956201,120.73487531621538,120.73487531621538,15678.0,100013,John KILNT,johnqduduuc@hotmail,stock,2000,2.000000368511804E7,241469.75063243075,124.36619875695091,-0.24630086042264596,241345.38443367378
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100013,John KILNT,johnqduduuc@hotmail,stock,2000,2.000000133101112E7,290971.2148096786,115.1868583621674,0.1511020944622334,290856.02795131644
ASML,2024-02-01,119.04358306521007,115.1868583621674,118.49553168465225,118.49553168465225,16961.0,100013,John KILNT,johnqduduuc@hotmail,stock,2000,2.0000002626850065E7,236991.0633693045,0.0,0.0,236991.0633693045
ABN,2024-02-06,131.91644379425094,120.10422280933795,127.8288826368809,127.8288826368809,18502.0,100013,John KILNT,johnqduduuc@hotmail,stock,1000,1.000000282370846E7,127828.88263688091,84.80175265738586,0.4162941100354416,127744.08088422353
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100013,John KILNT,johnqduduuc@hotmail,stock,1000,1.0000002473077884E7,115179.8106178274,124.93392162811256,-0.28396768904802394,115054.8766961993
Adyen,2024-02-04,150.49617115178032,124.93392162811256,142.84896314201413,142.84896314201413,19981.0,100013,John KILNT,johnqduduuc@hotmail,stock,1000,1.0000000812049668E7,142848.96314201414,99.65546916144386,0.2536584562731534,142749.30767285268
ING,2024-02-03,104.05395523410915,93.89817428678147,102.79005976947057,102.79005976947057,13337.0,100013,John KILNT,johnqduduuc@hotmail,stock,1000,1.0000005439239876E7,102790.05976947058,95.28854767912803,-0.01459119092704052,102694.77122179145
Adyen,2024-02-02,122.53910100517136,102.30059885690468,120.4141619217107,120.4141619217107,18539.0,100013,John KILNT,johnqduduuc@hotmail,stock,1000,1.0000008464724785E7,120414.1619217107,135.46973145280583,-0.24484534102332978,120278.6921902579
Adyen,2024-02-01,143.2666336947004,135.46973145280583,139.32840060302493,139.32840060302493,12706.0,100013,John KILNT,johnqduduuc@hotmail,stock,1000,1.0000005974124083E7,139328.40060302493,0.0,0.0,139328.40060302493
ABN,2024-02-06,131.91644379425094,120.10422280933795,127.8288826368809,127.8288826368809,18502.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,9000,9.000000433577071E7,1150459.9437319282,84.80175265738586,0.4162941100354416,1150375.1419792708
ING,2024-02-05,119.07450262461587,106.25591653945168,116.94365990144064,116.94365990144064,19362.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,9000,9.000000836605418E7,1052492.9391129657,137.88600440188137,-0.2293930265050027,1052355.0531085639
Shell,2024-02-04,133.87058700813412,109.02169640739939,130.84273479004818,130.84273479004818,15887.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,9000,9.000000942288642E7,1177584.6131104336,93.7346969956201,0.1630879482385653,1177490.8784134379
Shell,2024-02-03,123.41650204717996,93.7346969956201,120.73487531621538,120.73487531621538,15678.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,9000,9.000000354550847E7,1086613.8778459383,124.36619875695091,-0.24630086042264596,1086489.5116471814
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,9000,9.000000987079926E7,1309370.4666435537,115.1868583621674,0.1511020944622334,1309255.2797851916
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,9000,9.00000045702883E7,862762.5521596,0.0,0.0,862762.5521596
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,8000,8.00000055238783E7,1062360.796033032,89.4567246196705,0.31485972953025093,1062271.3393084123
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,8000,8.000000373031767E7,921438.4849426192,124.93392162811256,-0.28396768904802394,921313.551020991
ABN,2024-02-04,146.20818775349886,120.4617881391593,139.25600475869652,139.25600475869652,19250.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,8000,8.000000546654233E7,1114048.038069572,111.2638761341948,0.08266754965350064,1113936.7741934378
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,8000,8.000000687375364E7,880181.7733556946,132.59183391521552,-0.20006774054987836,880049.1815217794
ASML,2024-02-02,151.69612990572978,132.59183391521552,145.4856074048393,145.4856074048393,17301.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,8000,8.000000081804153E7,1163884.8592387144,115.1868583621674,0.1511020944622334,1163769.6723803524
Adyen,2024-02-01,143.2666336947004,135.46973145280583,139.32840060302493,139.32840060302493,12706.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,8000,8.00000072154595E7,1114627.2048241994,0.0,0.0,1114627.2048241994
Shell,2024-02-06,132.78426101519653,110.5475996680844,129.37226342355078,129.37226342355078,16179.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,7000,7.000000894942626E7,905605.8439648554,121.87702551844266,-0.09295784666687547,905483.966939337
ABN,2024-02-05,116.30834295214942,84.80175265738586,109.61799026656698,109.61799026656698,17617.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,7000,7.000000687982343E7,767325.9318659689,120.4617881391593,-0.2960277780417672,767205.4700778297
ING,2024-02-04,144.41892614251324,137.88600440188137,140.56572466010508,140.56572466010508,17264.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,7000,7.000000011708464E7,983960.0726207355,93.89817428678147,0.46846310324153223,983866.1744464487
ING,2024-02-03,104.05395523410915,93.89817428678147,102.79005976947057,102.79005976947057,13337.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,7000,7.000000336126918E7,719530.418386294,95.28854767912803,-0.01459119092704052,719435.129838615
Philips,2024-02-02,102.58111760179244,82.26462403445767,99.46437721136535,99.46437721136535,15982.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,7000,7.000000136243631E7,696250.6404795574,94.92849932723456,-0.1334043557259067,696155.7119802302
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,7000,7.000000530730233E7,811121.8464553952,0.0,0.0,811121.8464553952
ABN,2024-02-06,131.91644379425094,120.10422280933795,127.8288826368809,127.8288826368809,18502.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,6000,6.0000000101331025E7,766973.2958212855,84.80175265738586,0.4162941100354416,766888.4940686281
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,6000,6.000000161444263E7,737576.5084293111,109.02169640739939,0.11791532818389326,737467.4867329038
NN,2024-02-04,150.1684413706118,138.71017200740377,142.30404599520756,142.30404599520756,10927.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,6000,6.000000623673159E7,853824.2759712454,119.94585023073927,0.1564399413616033,853704.3301210146
ABN,2024-02-03,139.4843358583505,111.2638761341948,133.3868503932467,133.3868503932467,10159.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,6000,6.000000513539775E7,800321.1023594802,111.93803655453031,-0.006022621452781115,800209.1643229257
Adyen,2024-02-02,122.53910100517136,102.30059885690468,120.4141619217107,120.4141619217107,18539.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,6000,6.000000899600239E7,722484.9715302642,135.46973145280583,-0.24484534102332978,722349.5017988115
ABN,2024-02-01,112.2050593245938,99.21307119160537,108.57213920149158,108.57213920149158,16196.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,6000,6.00000103720741E7,651432.8352089495,0.0,0.0,651432.8352089495
NN,2024-02-06,106.82889502073697,72.64145470251961,101.56228557046609,101.56228557046609,16123.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,5000,5.000000618263772E7,507811.42785233044,99.44876260170332,-0.2695589889493966,507711.97908972873
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,5000,5.000000544445351E7,614647.0903577593,109.02169640739939,0.11791532818389326,614538.0686613519
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,5000,5.0000008299107485E7,714521.3012648387,106.06448528843362,0.16170828383931568,714415.2367795502
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,5000,5.000000116076015E7,550113.6083473092,132.59183391521552,-0.20006774054987836,549981.016513394
Adyen,2024-02-02,122.53910100517136,102.30059885690468,120.4141619217107,120.4141619217107,18539.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,5000,5.000000891479604E7,602070.8096085535,135.46973145280583,-0.24484534102332978,601935.3398771008
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,5000,5.000000388239696E7,479312.5289775556,0.0,0.0,479312.5289775556
ASML,2024-02-06,110.96277980722286,92.25222686492069,109.70637029289132,109.70637029289132,16020.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,4000,4.0000006963372745E7,438825.4811715653,118.98917103700299,-0.22470065081609575,438706.4920005283
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,4000,4.000000554012606E7,460719.2424713096,124.93392162811256,-0.28396768904802394,460594.3085496815
ABN,2024-02-04,146.20818775349886,120.4617881391593,139.25600475869652,139.25600475869652,19250.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,4000,4.000001046868212E7,557024.019034786,111.2638761341948,0.08266754965350064,556912.7551586519
ING,2024-02-03,104.05395523410915,93.89817428678147,102.79005976947057,102.79005976947057,13337.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,4000,4.00000019580243E7,411160.2390778823,95.28854767912803,-0.01459119092704052,411064.9505302032
Philips,2024-02-02,102.58111760179244,82.26462403445767,99.46437721136535,99.46437721136535,15982.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,4000,4.000000601585118E7,397857.50884546136,94.92849932723456,-0.1334043557259067,397762.58034613414
Shell,2024-02-01,146.54642628160386,117.61224712766118,146.33993612201806,146.33993612201806,18657.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,4000,4.000000030058849E7,585359.7444880722,0.0,0.0,585359.7444880722
ASML,2024-02-06,110.96277980722286,92.25222686492069,109.70637029289132,109.70637029289132,16020.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,3000,3.000000381620401E7,329119.11087867396,118.98917103700299,-0.22470065081609575,329000.121707637
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,3000,3.000000996985327E7,368788.25421465555,109.02169640739939,0.11791532818389326,368679.23251824814
ING,2024-02-04,144.41892614251324,137.88600440188137,140.56572466010508,140.56572466010508,17264.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,3000,3.0000004268841203E7,421697.1739803152,93.89817428678147,0.46846310324153223,421603.27580602845
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,3000,3.0000006838333044E7,424862.36465475016,91.50035400928614,0.3108785373504267,424770.8643007409
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,3000,3.000000753408457E7,390522.23784890014,117.61224712766118,0.057425581044793006,390404.6256017725
ABN,2024-02-01,112.2050593245938,99.21307119160537,108.57213920149158,108.57213920149158,16196.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,3000,3.0000004504605222E7,325716.41760447476,0.0,0.0,325716.41760447476
Philips,2024-02-06,106.446057320935,80.11511764571418,101.68251685140172,101.68251685140172,12194.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,2000,2.000000375979639E7,203365.03370280343,76.83731240426823,0.04265903034453178,203288.19639039916
ABN,2024-02-05,116.30834295214942,84.80175265738586,109.61799026656698,109.61799026656698,17617.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,2000,2.0000009504779804E7,219235.98053313396,120.4617881391593,-0.2960277780417672,219115.5187449948
NN,2024-02-04,150.1684413706118,138.71017200740377,142.30404599520756,142.30404599520756,10927.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,2000,2.0000000347926468E7,284608.0919904151,119.94585023073927,0.1564399413616033,284488.14614018437
Shell,2024-02-03,123.41650204717996,93.7346969956201,120.73487531621538,120.73487531621538,15678.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,2000,2.000001044914377E7,241469.75063243075,124.36619875695091,-0.24630086042264596,241345.38443367378
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,2000,2.000001034380305E7,260348.15856593344,117.61224712766118,0.057425581044793006,260230.54631880578
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,2000,2.00000040838609E7,231749.0989872558,0.0,0.0,231749.0989872558
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,1000,1.0000002021516792E7,132795.099504129,89.4567246196705,0.31485972953025093,132705.64277950933
ASML,2024-02-05,139.50591567464625,118.98917103700299,132.86438516221892,132.86438516221892,13447.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,1000,1.0000010456807388E7,132864.3851622189,123.21599118072656,-0.03430415243362284,132741.16917103817
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,1000,1.0000007003395775E7,142904.26025296774,106.06448528843362,0.16170828383931568,142798.1957676793
Philips,2024-02-03,135.9258580292871,131.23340352983604,131.75060270049502,131.75060270049502,13940.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,1000,1.0000001053662587E7,131750.60270049502,82.26462403445767,0.595259263263236,131668.33807646055
NN,2024-02-02,121.35390752940476,91.50035400928614,117.46130626533689,117.46130626533689,14829.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,1000,1.0000000598414198E7,117461.30626533688,109.41982124447578,-0.16376801781783512,117351.88644409241
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100014,Pip GLOX,pipqdyxbnz@hotmail,stock,1000,1.0000003426819162E7,115874.5494936279,0.0,0.0,115874.5494936279
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100015,John BRAPAPV,johnypqjro@gmail,stock,9000,9.000000320936608E7,1195155.895537161,89.4567246196705,0.31485972953025093,1195066.4388125413
NN,2024-02-05,131.4831567183825,99.44876260170332,124.01070033098132,124.01070033098132,13950.0,100015,John BRAPAPV,johnypqjro@gmail,stock,9000,9.000000952471985E7,1116096.3029788318,138.71017200740377,-0.2830463608941732,1115957.5928068245
Adyen,2024-02-04,150.49617115178032,124.93392162811256,142.84896314201413,142.84896314201413,19981.0,100015,John BRAPAPV,johnypqjro@gmail,stock,9000,9.000000594788253E7,1285640.6682781272,99.65546916144386,0.2536584562731534,1285541.0128089658
ASML,2024-02-03,114.40121923480952,106.06448528843362,110.02272166946183,110.02272166946183,10510.0,100015,John BRAPAPV,johnypqjro@gmail,stock,9000,9.000000842314966E7,990204.4950251565,132.59183391521552,-0.20006774054987836,990071.9031912413
Philips,2024-02-02,102.58111760179244,82.26462403445767,99.46437721136535,99.46437721136535,15982.0,100015,John BRAPAPV,johnypqjro@gmail,stock,9000,9.000001008883937E7,895179.3949022881,94.92849932723456,-0.1334043557259067,895084.4664029608
ING,2024-02-01,101.34117074920167,90.85243784291724,95.86250579551111,95.86250579551111,12449.0,100015,John BRAPAPV,johnypqjro@gmail,stock,9000,9.000000747533576E7,862762.5521596,0.0,0.0,862762.5521596
ING,2024-02-06,126.98047072660025,116.3318865252883,126.37321359431252,126.37321359431252,10938.0,100015,John BRAPAPV,johnypqjro@gmail,stock,8000,8.000000283744077E7,1010985.7087545001,106.25591653945168,0.0948273782203509,1010879.4528379607
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100015,John BRAPAPV,johnypqjro@gmail,stock,8000,8.00000104611323E7,921438.4849426192,124.93392162811256,-0.28396768904802394,921313.551020991
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100015,John BRAPAPV,johnypqjro@gmail,stock,8000,8.000000909133856E7,959254.6937483058,131.23340352983604,-0.30303427229988583,959123.4603447759
ING,2024-02-03,104.05395523410915,93.89817428678147,102.79005976947057,102.79005976947057,13337.0,100015,John BRAPAPV,johnypqjro@gmail,stock,8000,8.000000816341445E7,822320.4781557646,95.28854767912803,-0.01459119092704052,822225.1896080856
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100015,John BRAPAPV,johnypqjro@gmail,stock,8000,8.000000959622726E7,1041392.6342637338,117.61224712766118,0.057425581044793006,1041275.0220166061
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100015,John BRAPAPV,johnypqjro@gmail,stock,8000,8.00000002121807E7,926996.3959490232,0.0,0.0,926996.3959490232
ING,2024-02-06,126.98047072660025,116.3318865252883,126.37321359431252,126.37321359431252,10938.0,100015,John BRAPAPV,johnypqjro@gmail,stock,7000,7.000000077964114E7,884612.4951601876,106.25591653945168,0.0948273782203509,884506.2392436481
Shell,2024-02-05,125.88221037784793,121.87702551844266,122.92941807155185,122.92941807155185,11484.0,100015,John BRAPAPV,johnypqjro@gmail,stock,7000,7.000000702878574E7,860505.9265008629,109.02169640739939,0.11791532818389326,860396.9048044556
ABN,2024-02-04,146.20818775349886,120.4617881391593,139.25600475869652,139.25600475869652,19250.0,100015,John BRAPAPV,johnypqjro@gmail,stock,7000,7.000000316648565E7,974792.0333108756,111.2638761341948,0.08266754965350064,974680.7694347415
Adyen,2024-02-03,106.71366287800495,99.65546916144386,105.05690088403709,105.05690088403709,16117.0,100015,John BRAPAPV,johnypqjro@gmail,stock,7000,7.000000588954906E7,735398.3061882596,102.30059885690468,-0.025856443901767966,735296.0055894027
ABN,2024-02-02,128.68123782748725,111.93803655453031,122.921260015903,122.921260015903,13204.0,100015,John BRAPAPV,johnypqjro@gmail,stock,7000,7.000001046216999E7,860448.820111321,99.21307119160537,0.12825896033749265,860349.6070401295
ASML,2024-02-01,119.04358306521007,115.1868583621674,118.49553168465225,118.49553168465225,16961.0,100015,John BRAPAPV,johnypqjro@gmail,stock,7000,7.000000623149495E7,829468.7217925658,0.0,0.0,829468.7217925658
ING,2024-02-06,126.98047072660025,116.3318865252883,126.37321359431252,126.37321359431252,10938.0,100015,John BRAPAPV,johnypqjro@gmail,stock,6000,6.0000007967169575E7,758239.281565875,106.25591653945168,0.0948273782203509,758133.0256493356
NN,2024-02-05,131.4831567183825,99.44876260170332,124.01070033098132,124.01070033098132,13950.0,100015,John BRAPAPV,johnypqjro@gmail,stock,6000,6.000000069229487E7,744064.201985888,138.71017200740377,-0.2830463608941732,743925.4918138805
Adyen,2024-02-04,150.49617115178032,124.93392162811256,142.84896314201413,142.84896314201413,19981.0,100015,John BRAPAPV,johnypqjro@gmail,stock,6000,6.000000308335233E7,857093.7788520848,99.65546916144386,0.2536584562731534,856994.1233829233
Philips,2024-02-03,135.9258580292871,131.23340352983604,131.75060270049502,131.75060270049502,13940.0,100015,John BRAPAPV,johnypqjro@gmail,stock,6000,6.000000493422278E7,790503.6162029702,82.26462403445767,0.595259263263236,790421.3515789357
ING,2024-02-02,125.4622882680956,95.28854767912803,122.63491820116424,122.63491820116424,11219.0,100015,John BRAPAPV,johnypqjro@gmail,stock,6000,6.000000587804891E7,735809.5092069855,90.85243784291724,0.048827636787036686,735718.6567691426
Philips,2024-02-01,121.80234469907917,94.92849932723456,115.8745494936279,115.8745494936279,19064.0,100015,John BRAPAPV,johnypqjro@gmail,stock,6000,6.000000319771872E7,695247.2969617674,0.0,0.0,695247.2969617674
ING,2024-02-06,126.98047072660025,116.3318865252883,126.37321359431252,126.37321359431252,10938.0,100015,John BRAPAPV,johnypqjro@gmail,stock,5000,5.000000974129245E7,631866.0679715626,106.25591653945168,0.0948273782203509,631759.8120550232
NN,2024-02-05,131.4831567183825,99.44876260170332,124.01070033098132,124.01070033098132,13950.0,100015,John BRAPAPV,johnypqjro@gmail,stock,5000,5.0000000995897956E7,620053.5016549067,138.71017200740377,-0.2830463608941732,619914.7914828992
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100015,John BRAPAPV,johnypqjro@gmail,stock,5000,5.0000006737755425E7,599534.1835926911,131.23340352983604,-0.30303427229988583,599402.9501891612
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100015,John BRAPAPV,johnypqjro@gmail,stock,5000,5.000000892355261E7,708103.9410912503,91.50035400928614,0.3108785373504267,708012.440737241
Shell,2024-02-02,132.97061065916378,124.36619875695091,130.17407928296672,130.17407928296672,11265.0,100015,John BRAPAPV,johnypqjro@gmail,stock,5000,5.000000824646232E7,650870.3964148336,117.61224712766118,0.057425581044793006,650752.7841677059
ASML,2024-02-01,119.04358306521007,115.1868583621674,118.49553168465225,118.49553168465225,16961.0,100015,John BRAPAPV,johnypqjro@gmail,stock,5000,5.000000663518352E7,592477.6584232613,0.0,0.0,592477.6584232613
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100015,John BRAPAPV,johnypqjro@gmail,stock,4000,4.000000107917576E7,531180.398016516,89.4567246196705,0.31485972953025093,531090.9412918963
ING,2024-02-05,119.07450262461587,106.25591653945168,116.94365990144064,116.94365990144064,19362.0,100015,John BRAPAPV,johnypqjro@gmail,stock,4000,4.000000557101892E7,467774.63960576255,137.88600440188137,-0.2293930265050027,467636.75360136066
Philips,2024-02-04,123.37659733441122,91.4651845897349,119.90683671853822,119.90683671853822,13058.0,100015,John BRAPAPV,johnypqjro@gmail,stock,4000,4.0000002096039705E7,479627.3468741529,131.23340352983604,-0.30303427229988583,479496.11347062304
Philips,2024-02-03,135.9258580292871,131.23340352983604,131.75060270049502,131.75060270049502,13940.0,100015,John BRAPAPV,johnypqjro@gmail,stock,4000,4.000000325800189E7,527002.4108019801,82.26462403445767,0.595259263263236,526920.1461779457
Adyen,2024-02-02,122.53910100517136,102.30059885690468,120.4141619217107,120.4141619217107,18539.0,100015,John BRAPAPV,johnypqjro@gmail,stock,4000,4.000000361278801E7,481656.6476868428,135.46973145280583,-0.24484534102332978,481521.17795539
ABN,2024-02-01,112.2050593245938,99.21307119160537,108.57213920149158,108.57213920149158,16196.0,100015,John BRAPAPV,johnypqjro@gmail,stock,4000,4.000000957012367E7,434288.5568059663,0.0,0.0,434288.5568059663
Adyen,2024-02-06,134.13565116889893,117.62304473808209,132.795099504129,132.795099504129,19595.0,100015,John BRAPAPV,johnypqjro@gmail,stock,3000,3.0000007221266944E7,398385.29851238703,89.4567246196705,0.31485972953025093,398295.84178776736
Adyen,2024-02-05,116.99475186034798,89.4567246196705,115.1798106178274,115.1798106178274,18099.0,100015,John BRAPAPV,johnypqjro@gmail,stock,3000,3.000000657664533E7,345539.4318534822,124.93392162811256,-0.28396768904802394,345414.4979318541
ASML,2024-02-04,144.8102602665986,123.21599118072656,142.90426025296773,142.90426025296773,17235.0,100015,John BRAPAPV,johnypqjro@gmail,stock,3000,3.0000005059698693E7,428712.7807589032,106.06448528843362,0.16170828383931568,428606.71627361473
NN,2024-02-03,143.3144087143629,119.94585023073927,141.62078821825006,141.62078821825006,11405.0,100015,John BRAPAPV,johnypqjro@gmail,stock,3000,3.000000635691512E7,424862.36465475016,91.50035400928614,0.3108785373504267,424770.8643007409
ABN,2024-02-02,128.68123782748725,111.93803655453031,122.921260015903,122.921260015903,13204.0,100015,John BRAPAPV,johnypqjro@gmail,stock,3000,3.0000009503987715E7,368763.780047709,99.21307119160537,0.12825896033749265,368664.5669765174
ABN,2024-02-01,112.2050593245938,99.21307119160537,108.57213920149158,108.57213920149158,16196.0,100015,John BRAPAPV,johnypqjro@gmail,stock,3000,3.0000001599577032E7,325716.41760447476,0.0,0.0,325716.41760447476
NN,2024-02-06,106.82889502073697,72.64145470251961,101.56228557046609,101.56228557046609,16123.0,100015,John BRAPAPV,johnypqjro@gmail,stock,2000,2.000000474819491E7,203124.57114093218,99.44876260170332,-0.2695589889493966,203025.12237833047
